OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID
SO - 0004572,Online,WARE-NMK1003,23/8/2019,15/11/2019,23/11/2019,1/12/2019,USD,13,31,157,12
SO - 0004573,In-Store,WARE-UHY1004,23/8/2019,15/11/2019,20/11/2019,24/11/2019,USD,3,30,208,24
SO - 0004574,In-Store,WARE-NBV1002,23/8/2019,16/11/2019,19/11/2019,20/11/2019,USD,12,48,78,31
SO - 0004575,Distributor,WARE-NMK1003,23/8/2019,16/11/2019,29/11/2019,2/12/2019,USD,24,38,103,43
SO - 0004576,Online,WARE-NMK1003,23/8/2019,16/11/2019,12/12/2019,13/12/2019,USD,13,36,181,34
SO - 0004577,In-Store,WARE-NMK1003,23/8/2019,16/11/2019,5/12/2019,8/12/2019,USD,11,46,110,25
SO - 0004578,Distributor,WARE-NMK1003,23/8/2019,16/11/2019,26/11/2019,2/12/2019,USD,25,21,174,25
SO - 0004579,Online,WARE-NMK1003,23/8/2019,16/11/2019,20/11/2019,22/11/2019,USD,15,15,135,34
SO - 0004580,In-Store,WARE-PUJ1005,23/8/2019,16/11/2019,3/12/2019,10/12/2019,USD,10,26,321,17
SO - 0004581,Wholesale,WARE-NMK1003,23/8/2019,16/11/2019,3/12/2019,4/12/2019,USD,25,21,178,33
SO - 0004582,In-Store,WARE-NBV1002,23/8/2019,16/11/2019,13/12/2019,16/12/2019,USD,1,23,72,6
SO - 0004583,In-Store,WARE-UHY1004,15/5/2019,16/11/2019,28/11/2019,8/12/2019,USD,9,40,228,47
SO - 0004584,Online,WARE-XYS1001,23/8/2019,16/11/2019,7/12/2019,15/12/2019,USD,13,18,37,29
SO - 0004585,Online,WARE-XYS1001,23/8/2019,16/11/2019,5/12/2019,15/12/2019,USD,15,8,30,43
SO - 0004586,Online,WARE-PUJ1005,23/8/2019,17/11/2019,21/11/2019,22/11/2019,USD,18,35,297,34
SO - 0004587,In-Store,WARE-PUJ1005,23/8/2019,17/11/2019,20/11/2019,23/11/2019,USD,9,49,300,32
SO - 0004588,In-Store,WARE-UHY1004,23/8/2019,17/11/2019,9/12/2019,13/12/2019,USD,11,16,243,10
SO - 0004589,In-Store,WARE-NBV1002,15/5/2019,17/11/2019,12/12/2019,14/12/2019,USD,5,49,74,19
SO - 0004590,Online,WARE-NMK1003,23/8/2019,17/11/2019,6/12/2019,10/12/2019,USD,18,20,107,33
SO - 0004591,Wholesale,WARE-XYS1001,23/8/2019,17/11/2019,19/11/2019,24/11/2019,USD,27,33,28,29
SO - 0004592,In-Store,WARE-XYS1001,23/8/2019,17/11/2019,13/12/2019,23/12/2019,USD,1,17,1,11
SO - 0004593,In-Store,WARE-XYS1001,23/8/2019,17/11/2019,6/12/2019,7/12/2019,USD,3,6,22,8
SO - 0004594,Online,WARE-NMK1003,23/8/2019,17/11/2019,3/12/2019,4/12/2019,USD,19,36,117,10
SO - 0004595,Online,WARE-NMK1003,23/8/2019,17/11/2019,29/11/2019,6/12/2019,USD,14,42,163,45
SO - 0004596,Online,WARE-PUJ1005,23/8/2019,18/11/2019,4/12/2019,13/12/2019,USD,12,32,297,33
SO - 0004597,Distributor,WARE-NBV1002,23/8/2019,18/11/2019,15/12/2019,18/12/2019,USD,23,47,64,22
SO - 0004598,Distributor,WARE-UHY1004,23/8/2019,18/11/2019,20/11/2019,28/11/2019,USD,24,14,236,21
SO - 0004599,In-Store,WARE-PUJ1005,23/8/2019,18/11/2019,30/11/2019,2/12/2019,USD,4,12,262,3
SO - 0004600,In-Store,WARE-NMK1003,23/8/2019,18/11/2019,6/12/2019,13/12/2019,USD,10,18,185,10
SO - 0004601,In-Store,WARE-PUJ1005,23/8/2019,18/11/2019,5/12/2019,10/12/2019,USD,2,7,302,40
SO - 0004602,Online,WARE-PUJ1005,23/8/2019,18/11/2019,10/12/2019,18/12/2019,USD,16,44,275,41
SO - 0004603,Distributor,WARE-NMK1003,23/8/2019,18/11/2019,6/12/2019,14/12/2019,USD,25,2,187,18
SO - 0004604,Online,WARE-XYS1001,23/8/2019,19/11/2019,4/12/2019,12/12/2019,USD,17,21,12,41
SO - 0004605,In-Store,WARE-PUJ1005,23/8/2019,19/11/2019,26/11/2019,5/12/2019,USD,1,49,272,11
SO - 0004606,Distributor,WARE-PUJ1005,23/8/2019,19/11/2019,2/12/2019,11/12/2019,USD,23,29,267,35
SO - 0004607,In-Store,WARE-UHY1004,23/8/2019,19/11/2019,17/12/2019,19/12/2019,USD,5,33,225,38
SO - 0004608,In-Store,WARE-PUJ1005,23/8/2019,19/11/2019,13/12/2019,19/12/2019,USD,2,35,316,27
SO - 0004609,Distributor,WARE-XYS1001,23/8/2019,19/11/2019,5/12/2019,7/12/2019,USD,24,44,33,16
SO - 0004610,Online,WARE-NMK1003,23/8/2019,19/11/2019,21/11/2019,25/11/2019,USD,15,43,157,4
SO - 0004611,In-Store,WARE-NMK1003,23/8/2019,19/11/2019,30/11/2019,8/12/2019,USD,9,8,198,9
SO - 0004612,Distributor,WARE-NMK1003,23/8/2019,19/11/2019,30/11/2019,1/12/2019,USD,21,21,94,19
SO - 0004613,Online,WARE-UHY1004,23/8/2019,19/11/2019,22/11/2019,2/12/2019,USD,17,14,233,10
SO - 0004614,Online,WARE-PUJ1005,15/5/2019,19/11/2019,3/12/2019,8/12/2019,USD,13,12,309,32
SO - 0004615,Online,WARE-NMK1003,23/8/2019,19/11/2019,14/12/2019,20/12/2019,USD,18,29,135,3
SO - 0004616,Wholesale,WARE-PUJ1005,23/8/2019,20/11/2019,8/12/2019,13/12/2019,USD,27,38,289,14
SO - 0004617,Wholesale,WARE-NBV1002,23/8/2019,20/11/2019,5/12/2019,9/12/2019,USD,25,34,84,14
SO - 0004618,Wholesale,WARE-PUJ1005,23/8/2019,20/11/2019,8/12/2019,15/12/2019,USD,26,49,277,15
SO - 0004619,In-Store,WARE-PUJ1005,23/8/2019,20/11/2019,27/11/2019,6/12/2019,USD,8,34,302,30
SO - 0004620,In-Store,WARE-XYS1001,23/8/2019,20/11/2019,23/11/2019,27/11/2019,USD,2,38,39,5
SO - 0004621,Online,WARE-NMK1003,23/8/2019,20/11/2019,26/11/2019,4/12/2019,USD,16,2,177,19
SO - 0004622,In-Store,WARE-UHY1004,23/8/2019,20/11/2019,18/12/2019,22/12/2019,USD,5,6,227,28
SO - 0004623,Wholesale,WARE-UHY1004,23/8/2019,20/11/2019,7/12/2019,11/12/2019,USD,27,44,218,9
SO - 0004624,In-Store,WARE-MKL1006,23/8/2019,21/11/2019,16/12/2019,23/12/2019,USD,6,24,348,33
SO - 0004625,Wholesale,WARE-PUJ1005,23/8/2019,21/11/2019,14/12/2019,19/12/2019,USD,28,11,274,12
SO - 0004626,Online,WARE-PUJ1005,23/8/2019,21/11/2019,25/11/2019,29/11/2019,USD,20,39,261,24
SO - 0004627,In-Store,WARE-MKL1006,23/8/2019,21/11/2019,3/12/2019,7/12/2019,USD,8,23,337,19
SO - 0004628,Online,WARE-NMK1003,23/8/2019,22/11/2019,15/12/2019,21/12/2019,USD,13,18,150,21
SO - 0004629,Distributor,WARE-NMK1003,23/8/2019,22/11/2019,3/12/2019,13/12/2019,USD,21,49,108,46
SO - 0004630,In-Store,WARE-NMK1003,23/8/2019,22/11/2019,15/12/2019,25/12/2019,USD,5,29,189,31
SO - 0004631,Wholesale,WARE-NMK1003,23/8/2019,22/11/2019,18/12/2019,27/12/2019,USD,25,2,152,14
SO - 0004632,In-Store,WARE-NMK1003,23/8/2019,22/11/2019,3/12/2019,9/12/2019,USD,2,44,168,46
SO - 0004633,Wholesale,WARE-PUJ1005,23/8/2019,22/11/2019,12/12/2019,21/12/2019,USD,26,46,289,4
SO - 0004634,In-Store,WARE-NMK1003,23/8/2019,22/11/2019,20/12/2019,26/12/2019,USD,1,26,132,27
SO - 0004635,Online,WARE-XYS1001,23/8/2019,22/11/2019,9/12/2019,15/12/2019,USD,12,12,55,6
SO - 0004636,In-Store,WARE-UHY1004,23/8/2019,22/11/2019,1/12/2019,9/12/2019,USD,2,23,257,1
SO - 0004637,In-Store,WARE-MKL1006,23/8/2019,23/11/2019,25/11/2019,27/11/2019,USD,2,43,358,28
SO - 0004638,In-Store,WARE-NMK1003,23/8/2019,23/11/2019,17/12/2019,19/12/2019,USD,3,45,116,12
SO - 0004639,In-Store,WARE-MKL1006,23/8/2019,23/11/2019,15/12/2019,23/12/2019,USD,1,34,358,32
SO - 0004640,In-Store,WARE-NMK1003,23/8/2019,23/11/2019,8/12/2019,13/12/2019,USD,7,29,143,35
SO - 0004641,Wholesale,WARE-UHY1004,23/8/2019,23/11/2019,11/12/2019,13/12/2019,USD,26,22,236,20
SO - 0004642,Online,WARE-NMK1003,23/8/2019,23/11/2019,30/11/2019,3/12/2019,USD,19,33,122,1
SO - 0004643,Wholesale,WARE-XYS1001,23/8/2019,23/11/2019,28/11/2019,4/12/2019,USD,26,8,38,41
SO - 0004644,Wholesale,WARE-UHY1004,23/8/2019,23/11/2019,30/11/2019,9/12/2019,USD,26,8,261,4
SO - 0004645,In-Store,WARE-PUJ1005,23/8/2019,23/11/2019,16/12/2019,24/12/2019,USD,4,46,302,1
SO - 0004646,Online,WARE-UHY1004,23/8/2019,24/11/2019,19/12/2019,23/12/2019,USD,14,42,233,26
SO - 0004647,In-Store,WARE-MKL1006,23/8/2019,24/11/2019,14/12/2019,19/12/2019,USD,9,5,343,17
SO - 0004648,Online,WARE-NMK1003,23/8/2019,24/11/2019,1/12/2019,11/12/2019,USD,16,12,99,25
SO - 0004649,In-Store,WARE-NMK1003,23/8/2019,24/11/2019,9/12/2019,15/12/2019,USD,7,13,89,14
SO - 0004650,Online,WARE-NMK1003,23/8/2019,24/11/2019,22/12/2019,31/12/2019,USD,15,18,128,15
SO - 0004651,Online,WARE-XYS1001,23/8/2019,24/11/2019,9/12/2019,13/12/2019,USD,14,13,50,32
SO - 0004652,In-Store,WARE-PUJ1005,23/8/2019,24/11/2019,6/12/2019,12/12/2019,USD,5,42,323,47
SO - 0004653,Distributor,WARE-XYS1001,23/8/2019,24/11/2019,1/12/2019,4/12/2019,USD,25,21,9,31
SO - 0004654,In-Store,WARE-NMK1003,23/8/2019,24/11/2019,13/12/2019,14/12/2019,USD,8,3,151,47
SO - 0004655,In-Store,WARE-MKL1006,23/8/2019,24/11/2019,7/12/2019,10/12/2019,USD,12,34,355,24
SO - 0004656,In-Store,WARE-UHY1004,23/8/2019,24/11/2019,1/12/2019,2/12/2019,USD,8,7,209,8
SO - 0004657,Online,WARE-UHY1004,23/8/2019,24/11/2019,12/12/2019,14/12/2019,USD,14,2,238,25
SO - 0004658,In-Store,WARE-UHY1004,23/8/2019,24/11/2019,3/12/2019,12/12/2019,USD,5,48,257,22
SO - 0004659,In-Store,WARE-PUJ1005,23/8/2019,25/11/2019,21/12/2019,26/12/2019,USD,1,47,317,3
SO - 0004660,Distributor,WARE-PUJ1005,23/8/2019,25/11/2019,2/12/2019,10/12/2019,USD,23,39,311,38
SO - 0004661,Distributor,WARE-XYS1001,23/8/2019,25/11/2019,16/12/2019,21/12/2019,USD,24,8,56,43
SO - 0004662,In-Store,WARE-NMK1003,23/8/2019,25/11/2019,28/11/2019,8/12/2019,USD,8,37,155,36
SO - 0004663,Online,WARE-NMK1003,23/8/2019,25/11/2019,28/11/2019,6/12/2019,USD,12,25,96,2
SO - 0004664,Online,WARE-NBV1002,23/8/2019,25/11/2019,2/12/2019,8/12/2019,USD,19,31,82,23
SO - 0004665,In-Store,WARE-UHY1004,23/8/2019,25/11/2019,27/11/2019,30/11/2019,USD,7,16,211,14
SO - 0004666,In-Store,WARE-PUJ1005,23/8/2019,26/11/2019,28/11/2019,3/12/2019,USD,8,27,278,23
SO - 0004667,Wholesale,WARE-UHY1004,23/8/2019,26/11/2019,10/12/2019,14/12/2019,USD,25,26,248,22
SO - 0004668,In-Store,WARE-MKL1006,23/8/2019,26/11/2019,13/12/2019,15/12/2019,USD,3,26,353,30
SO - 0004669,Distributor,WARE-UHY1004,23/8/2019,26/11/2019,24/12/2019,29/12/2019,USD,21,46,248,38
SO - 0004670,Online,WARE-PUJ1005,23/8/2019,26/11/2019,10/12/2019,18/12/2019,USD,19,49,278,16
SO - 0004671,In-Store,WARE-XYS1001,23/8/2019,26/11/2019,9/12/2019,16/12/2019,USD,8,37,9,3
SO - 0004672,Online,WARE-XYS1001,23/8/2019,26/11/2019,5/12/2019,10/12/2019,USD,17,29,41,30
SO - 0004673,Online,WARE-PUJ1005,23/8/2019,26/11/2019,21/12/2019,25/12/2019,USD,18,40,320,28
SO - 0004674,In-Store,WARE-NMK1003,23/8/2019,26/11/2019,5/12/2019,7/12/2019,USD,6,19,174,44
SO - 0004675,Online,WARE-NBV1002,23/8/2019,27/11/2019,13/12/2019,20/12/2019,USD,18,36,81,36
SO - 0004676,In-Store,WARE-PUJ1005,23/8/2019,27/11/2019,15/12/2019,20/12/2019,USD,1,23,281,16
SO - 0004677,In-Store,WARE-NMK1003,23/8/2019,27/11/2019,14/12/2019,18/12/2019,USD,4,2,166,20
SO - 0004678,Online,WARE-NMK1003,23/8/2019,27/11/2019,1/12/2019,6/12/2019,USD,16,16,128,44
SO - 0004679,In-Store,WARE-MKL1006,23/8/2019,27/11/2019,9/12/2019,16/12/2019,USD,4,12,359,20
SO - 0004680,Distributor,WARE-UHY1004,23/8/2019,27/11/2019,23/12/2019,25/12/2019,USD,25,3,211,33
SO - 0004681,Online,WARE-XYS1001,23/8/2019,27/11/2019,8/12/2019,9/12/2019,USD,17,1,10,33
SO - 0004682,In-Store,WARE-PUJ1005,23/8/2019,27/11/2019,14/12/2019,24/12/2019,USD,11,20,320,16
SO - 0004683,In-Store,WARE-MKL1006,23/8/2019,27/11/2019,23/12/2019,29/12/2019,USD,8,5,335,39
SO - 0004684,Wholesale,WARE-NMK1003,23/8/2019,27/11/2019,14/12/2019,23/12/2019,USD,25,17,188,38
SO - 0004685,Online,WARE-NBV1002,23/8/2019,27/11/2019,8/12/2019,12/12/2019,USD,17,41,85,21
SO - 0004686,Online,WARE-NMK1003,23/8/2019,27/11/2019,20/12/2019,28/12/2019,USD,12,13,165,3
SO - 0004687,In-Store,WARE-PUJ1005,23/8/2019,28/11/2019,14/12/2019,20/12/2019,USD,3,49,314,4
SO - 0004688,Distributor,WARE-MKL1006,23/8/2019,28/11/2019,19/12/2019,27/12/2019,USD,24,29,330,4
SO - 0004689,Online,WARE-UHY1004,23/8/2019,28/11/2019,21/12/2019,24/12/2019,USD,17,36,248,37
SO - 0004690,Wholesale,WARE-UHY1004,23/8/2019,28/11/2019,17/12/2019,26/12/2019,USD,28,41,206,36
SO - 0004691,Wholesale,WARE-NMK1003,23/8/2019,28/11/2019,26/12/2019,30/12/2019,USD,28,33,161,46
SO - 0004692,Distributor,WARE-UHY1004,23/8/2019,28/11/2019,6/12/2019,16/12/2019,USD,21,35,241,31
SO - 0004693,Online,WARE-XYS1001,23/8/2019,28/11/2019,9/12/2019,10/12/2019,USD,17,6,56,28
SO - 0004694,Online,WARE-XYS1001,23/8/2019,29/11/2019,9/12/2019,14/12/2019,USD,18,40,52,45
SO - 0004695,Online,WARE-MKL1006,23/8/2019,29/11/2019,14/12/2019,22/12/2019,USD,15,28,335,38
SO - 0004696,Distributor,WARE-PUJ1005,23/8/2019,29/11/2019,17/12/2019,18/12/2019,USD,25,42,304,8
SO - 0004697,In-Store,WARE-XYS1001,23/8/2019,29/11/2019,26/12/2019,31/12/2019,USD,3,24,33,16
SO - 0004698,In-Store,WARE-NBV1002,23/8/2019,29/11/2019,1/12/2019,10/12/2019,USD,6,25,83,14
SO - 0004699,Online,WARE-NMK1003,23/8/2019,29/11/2019,10/12/2019,18/12/2019,USD,15,14,89,21
SO - 0004700,Distributor,WARE-NMK1003,23/8/2019,29/11/2019,14/12/2019,17/12/2019,USD,23,20,128,29
SO - 0004701,Online,WARE-NMK1003,23/8/2019,29/11/2019,12/12/2019,17/12/2019,USD,18,40,90,10
SO - 0004702,Wholesale,WARE-PUJ1005,23/8/2019,29/11/2019,12/12/2019,22/12/2019,USD,27,41,307,8
SO - 0004703,Online,WARE-NMK1003,23/8/2019,29/11/2019,20/12/2019,22/12/2019,USD,18,37,153,23
SO - 0004704,Distributor,WARE-XYS1001,23/8/2019,29/11/2019,8/12/2019,11/12/2019,USD,24,2,21,31
SO - 0004705,Wholesale,WARE-UHY1004,23/8/2019,29/11/2019,6/12/2019,14/12/2019,USD,27,5,249,29
SO - 0004706,Wholesale,WARE-XYS1001,23/8/2019,30/11/2019,16/12/2019,17/12/2019,USD,28,25,47,25
SO - 0004707,Online,WARE-XYS1001,23/8/2019,30/11/2019,9/12/2019,18/12/2019,USD,20,11,14,44
SO - 0004708,In-Store,WARE-MKL1006,23/8/2019,30/11/2019,25/12/2019,27/12/2019,USD,8,8,351,2
SO - 0004709,In-Store,WARE-MKL1006,23/8/2019,30/11/2019,10/12/2019,18/12/2019,USD,1,13,341,33
SO - 0004710,In-Store,WARE-PUJ1005,23/8/2019,30/11/2019,7/12/2019,16/12/2019,USD,2,35,283,46
SO - 0004711,Wholesale,WARE-XYS1001,23/8/2019,30/11/2019,10/12/2019,11/12/2019,USD,26,47,55,37
SO - 0004712,Online,WARE-PUJ1005,23/8/2019,30/11/2019,9/12/2019,19/12/2019,USD,18,25,271,10
SO - 0004713,Wholesale,WARE-NMK1003,23/8/2019,30/11/2019,5/12/2019,6/12/2019,USD,27,7,182,14
SO - 0004714,In-Store,WARE-UHY1004,23/8/2019,30/11/2019,8/12/2019,12/12/2019,USD,11,32,222,3
SO - 0004715,Distributor,WARE-NMK1003,23/8/2019,30/11/2019,19/12/2019,28/12/2019,USD,25,32,113,7
SO - 0004716,In-Store,WARE-NMK1003,23/8/2019,1/12/2019,4/12/2019,10/12/2019,USD,11,2,198,20
SO - 0004717,In-Store,WARE-NMK1003,23/8/2019,1/12/2019,22/12/2019,27/12/2019,USD,8,43,190,2
SO - 0004718,Wholesale,WARE-NMK1003,23/8/2019,1/12/2019,22/12/2019,26/12/2019,USD,27,38,189,44
SO - 0004719,Distributor,WARE-MKL1006,23/8/2019,1/12/2019,17/12/2019,27/12/2019,USD,23,33,336,23
SO - 0004720,Online,WARE-MKL1006,23/8/2019,1/12/2019,16/12/2019,26/12/2019,USD,19,6,355,39
SO - 0004721,In-Store,WARE-PUJ1005,23/8/2019,1/12/2019,15/12/2019,25/12/2019,USD,12,21,270,38
SO - 0004722,In-Store,WARE-UHY1004,23/8/2019,1/12/2019,17/12/2019,22/12/2019,USD,1,44,213,3
SO - 0004723,Online,WARE-PUJ1005,23/8/2019,1/12/2019,3/12/2019,13/12/2019,USD,14,3,291,8
SO - 0004724,In-Store,WARE-NMK1003,23/8/2019,1/12/2019,26/12/2019,3/1/2020,USD,9,43,133,44
SO - 0004725,Online,WARE-UHY1004,23/8/2019,2/12/2019,29/12/2019,4/1/2020,USD,15,26,260,13
SO - 0004726,Online,WARE-NMK1003,23/8/2019,2/12/2019,29/12/2019,2/1/2020,USD,18,38,169,18
SO - 0004727,Wholesale,WARE-XYS1001,23/8/2019,2/12/2019,26/12/2019,29/12/2019,USD,27,5,8,7
SO - 0004728,In-Store,WARE-NMK1003,23/8/2019,2/12/2019,20/12/2019,28/12/2019,USD,10,42,112,19
SO - 0004729,Online,WARE-NBV1002,23/8/2019,2/12/2019,25/12/2019,1/1/2020,USD,15,30,87,44
SO - 0004730,Distributor,WARE-XYS1001,23/8/2019,2/12/2019,15/12/2019,24/12/2019,USD,21,45,17,29
SO - 0004731,Online,WARE-XYS1001,23/8/2019,2/12/2019,30/12/2019,9/1/2020,USD,19,47,2,3
SO - 0004732,In-Store,WARE-NMK1003,23/8/2019,2/12/2019,13/12/2019,19/12/2019,USD,11,43,145,40
SO - 0004733,In-Store,WARE-XYS1001,23/8/2019,3/12/2019,28/12/2019,1/1/2020,USD,6,9,35,4
SO - 0004734,In-Store,WARE-NMK1003,23/8/2019,3/12/2019,31/12/2019,8/1/2020,USD,10,23,122,42
SO - 0004735,Wholesale,WARE-PUJ1005,23/8/2019,3/12/2019,6/12/2019,11/12/2019,USD,25,29,296,23
SO - 0004736,Online,WARE-NMK1003,23/8/2019,3/12/2019,25/12/2019,26/12/2019,USD,17,11,95,11
SO - 0004737,Wholesale,WARE-MKL1006,23/8/2019,3/12/2019,7/12/2019,12/12/2019,USD,28,25,355,14
SO - 0004738,Wholesale,WARE-UHY1004,23/8/2019,3/12/2019,12/12/2019,20/12/2019,USD,28,30,212,21
SO - 0004739,Online,WARE-PUJ1005,23/8/2019,3/12/2019,17/12/2019,22/12/2019,USD,13,5,265,19
SO - 0004740,Distributor,WARE-PUJ1005,23/8/2019,3/12/2019,31/12/2019,9/1/2020,USD,21,1,298,5
SO - 0004741,In-Store,WARE-UHY1004,23/8/2019,4/12/2019,14/12/2019,22/12/2019,USD,12,13,243,6
SO - 0004742,In-Store,WARE-UHY1004,23/8/2019,4/12/2019,7/12/2019,11/12/2019,USD,11,1,250,38
SO - 0004743,Online,WARE-XYS1001,23/8/2019,4/12/2019,10/12/2019,11/12/2019,USD,13,3,41,46
SO - 0004744,Online,WARE-PUJ1005,23/8/2019,4/12/2019,21/12/2019,31/12/2019,USD,13,43,289,24
SO - 0004745,In-Store,WARE-NMK1003,23/8/2019,4/12/2019,7/12/2019,14/12/2019,USD,12,38,201,40
SO - 0004746,In-Store,WARE-PUJ1005,23/8/2019,4/12/2019,6/12/2019,7/12/2019,USD,12,30,305,8
SO - 0004747,Online,WARE-NMK1003,23/8/2019,4/12/2019,19/12/2019,26/12/2019,USD,16,13,176,29
SO - 0004748,Distributor,WARE-NMK1003,23/8/2019,4/12/2019,16/12/2019,22/12/2019,USD,23,35,179,36
SO - 0004749,In-Store,WARE-NMK1003,23/8/2019,5/12/2019,22/12/2019,25/12/2019,USD,12,11,103,34
SO - 0004750,In-Store,WARE-NMK1003,23/8/2019,5/12/2019,31/12/2019,6/1/2020,USD,9,28,142,37
SO - 0004751,In-Store,WARE-PUJ1005,23/8/2019,5/12/2019,22/12/2019,27/12/2019,USD,10,32,293,10
SO - 0004752,In-Store,WARE-PUJ1005,23/8/2019,5/12/2019,29/12/2019,4/1/2020,USD,9,50,297,38
SO - 0004753,Wholesale,WARE-PUJ1005,23/8/2019,5/12/2019,30/12/2019,8/1/2020,USD,26,15,270,16
SO - 0004754,In-Store,WARE-XYS1001,23/8/2019,5/12/2019,23/12/2019,1/1/2020,USD,6,33,12,47
SO - 0004755,Distributor,WARE-XYS1001,23/8/2019,5/12/2019,8/12/2019,11/12/2019,USD,23,26,33,31
SO - 0004756,Distributor,WARE-NMK1003,23/8/2019,6/12/2019,14/12/2019,16/12/2019,USD,21,5,183,25
SO - 0004757,In-Store,WARE-NBV1002,23/8/2019,6/12/2019,21/12/2019,27/12/2019,USD,7,1,80,12
SO - 0004758,Online,WARE-XYS1001,23/8/2019,6/12/2019,17/12/2019,18/12/2019,USD,19,34,58,9
SO - 0004759,Online,WARE-NMK1003,23/8/2019,6/12/2019,19/12/2019,26/12/2019,USD,15,2,91,27
SO - 0004760,Online,WARE-UHY1004,23/8/2019,6/12/2019,28/12/2019,7/1/2020,USD,19,44,252,28
SO - 0004761,Online,WARE-MKL1006,23/8/2019,6/12/2019,18/12/2019,26/12/2019,USD,15,39,339,42
SO - 0004762,Distributor,WARE-NMK1003,23/8/2019,6/12/2019,29/12/2019,6/1/2020,USD,22,14,182,7
SO - 0004763,Online,WARE-XYS1001,23/8/2019,6/12/2019,30/12/2019,9/1/2020,USD,15,44,45,19
SO - 0004764,Wholesale,WARE-UHY1004,23/8/2019,6/12/2019,30/12/2019,3/1/2020,USD,27,34,232,13
SO - 0004765,In-Store,WARE-UHY1004,23/8/2019,7/12/2019,9/12/2019,14/12/2019,USD,2,34,230,31
SO - 0004766,In-Store,WARE-XYS1001,23/8/2019,7/12/2019,18/12/2019,21/12/2019,USD,8,47,10,31
SO - 0004767,Distributor,WARE-PUJ1005,23/8/2019,7/12/2019,16/12/2019,20/12/2019,USD,24,9,312,28
SO - 0004768,Online,WARE-PUJ1005,23/8/2019,7/12/2019,24/12/2019,31/12/2019,USD,16,19,274,34
SO - 0004769,Distributor,WARE-UHY1004,23/8/2019,7/12/2019,23/12/2019,1/1/2020,USD,20,7,238,19
SO - 0004770,In-Store,WARE-XYS1001,23/8/2019,7/12/2019,19/12/2019,25/12/2019,USD,3,10,39,15
SO - 0004771,In-Store,WARE-NMK1003,23/8/2019,7/12/2019,20/12/2019,21/12/2019,USD,4,37,154,9
SO - 0004772,Online,WARE-PUJ1005,23/8/2019,8/12/2019,30/12/2019,6/1/2020,USD,19,41,318,21
SO - 0004773,Distributor,WARE-XYS1001,23/8/2019,8/12/2019,19/12/2019,25/12/2019,USD,23,34,19,46
SO - 0004774,Wholesale,WARE-PUJ1005,23/8/2019,8/12/2019,20/12/2019,25/12/2019,USD,28,15,316,29
SO - 0004775,Online,WARE-NMK1003,23/8/2019,8/12/2019,18/12/2019,26/12/2019,USD,14,27,189,25
SO - 0004776,Wholesale,WARE-PUJ1005,23/8/2019,9/12/2019,25/12/2019,4/1/2020,USD,27,21,278,45
SO - 0004777,Wholesale,WARE-XYS1001,23/8/2019,9/12/2019,2/1/2020,5/1/2020,USD,27,3,35,7
SO - 0004778,In-Store,WARE-PUJ1005,23/8/2019,9/12/2019,13/12/2019,22/12/2019,USD,12,40,304,13
SO - 0004779,Online,WARE-UHY1004,23/8/2019,9/12/2019,3/1/2020,8/1/2020,USD,19,19,214,14
SO - 0004780,In-Store,WARE-PUJ1005,23/8/2019,9/12/2019,27/12/2019,2/1/2020,USD,9,7,327,34
SO - 0004781,Online,WARE-MKL1006,23/8/2019,9/12/2019,14/12/2019,21/12/2019,USD,16,27,342,37
SO - 0004782,Wholesale,WARE-PUJ1005,23/8/2019,9/12/2019,30/12/2019,3/1/2020,USD,26,36,312,36
SO - 0004783,Online,WARE-NBV1002,23/8/2019,9/12/2019,19/12/2019,28/12/2019,USD,12,41,61,38
SO - 0004784,Online,WARE-NMK1003,23/8/2019,10/12/2019,31/12/2019,5/1/2020,USD,13,26,165,20
SO - 0004785,In-Store,WARE-UHY1004,23/8/2019,10/12/2019,19/12/2019,25/12/2019,USD,5,25,212,10
SO - 0004786,Online,WARE-NBV1002,23/8/2019,10/12/2019,20/12/2019,25/12/2019,USD,13,35,75,11
SO - 0004787,In-Store,WARE-NMK1003,23/8/2019,10/12/2019,16/12/2019,23/12/2019,USD,6,23,177,23
SO - 0004788,In-Store,WARE-UHY1004,23/8/2019,10/12/2019,6/1/2020,16/1/2020,USD,4,8,220,17
SO - 0004789,In-Store,WARE-XYS1001,23/8/2019,10/12/2019,12/12/2019,21/12/2019,USD,6,14,34,38
SO - 0004790,In-Store,WARE-XYS1001,23/8/2019,11/12/2019,8/1/2020,9/1/2020,USD,4,29,5,25
SO - 0004791,Wholesale,WARE-NMK1003,23/8/2019,11/12/2019,17/12/2019,22/12/2019,USD,28,15,90,30
SO - 0004792,Online,WARE-XYS1001,23/8/2019,11/12/2019,24/12/2019,31/12/2019,USD,15,14,1,7
SO - 0004793,In-Store,WARE-XYS1001,23/8/2019,11/12/2019,16/12/2019,17/12/2019,USD,4,11,20,46
SO - 0004794,In-Store,WARE-PUJ1005,23/8/2019,11/12/2019,17/12/2019,24/12/2019,USD,6,10,316,23
SO - 0004795,In-Store,WARE-PUJ1005,23/8/2019,11/12/2019,8/1/2020,17/1/2020,USD,12,27,276,21
SO - 0004796,Online,WARE-UHY1004,23/8/2019,11/12/2019,21/12/2019,22/12/2019,USD,19,34,215,36
